,Density,Trajectory,Discovered Shortest Path,Final Shortest Path,Processed Cells,Trial
0,0.0,201,201,201,10201,51
0,0.03,207,201,201,16392,51
0,0.06,211,205,201,49620,51
0,0.09,213,209,201,84922,51
0,0.12,251,223,201,89383,51
0,0.15,267,221,201,66977,51
0,0.18,261,217,201,143336,51
0,0.21,257,225,201,163417,51
0,0.24,283,231,203,145092,51
0,0.27,329,239,209,264016,51
0,0.3,437,287,205,232791,51
0,0.32999999999999996,461,259,205,376682,51
0,0.0,201,201,201,10201,52
0,0.03,205,205,201,16778,52
0,0.06,211,207,201,36598,52
0,0.09,231,215,201,37156,52
0,0.12,249,213,201,62738,52
0,0.15,237,217,201,73047,52
0,0.18,273,219,201,108018,52
0,0.21,303,241,201,181892,52
0,0.24,355,255,201,149806,52
0,0.27,315,223,205,267159,52
0,0.3,485,229,203,294509,52
0,0.32999999999999996,391,241,205,302493,52
0,0.0,201,201,201,10201,53
0,0.03,201,201,201,20675,53
0,0.06,213,209,201,33346,53
0,0.09,227,209,201,58782,53
0,0.12,231,223,201,61724,53
0,0.15,257,221,201,123827,53
0,0.18,259,221,201,89535,53
0,0.21,273,231,201,150285,53
0,0.24,291,241,201,170492,53
0,0.27,421,269,201,233905,53
0,0.3,375,247,201,266520,53
0,0.32999999999999996,379,245,209,440459,53
0,0.0,201,201,201,10201,54
0,0.03,205,203,201,14906,54
0,0.06,211,205,201,48095,54
0,0.09,223,211,201,56313,54
0,0.12,223,211,201,84211,54
0,0.15,223,209,201,97420,54
0,0.18,247,225,201,110127,54
0,0.21,283,227,201,181246,54
0,0.24,341,225,201,192040,54
0,0.27,447,305,201,211210,54
0,0.3,393,233,203,216050,54
0,0.32999999999999996,289,223,209,272260,54
0,0.0,201,201,201,10201,55
0,0.03,203,201,201,27673,55
0,0.06,207,205,201,52089,55
0,0.09,237,215,201,35130,55
0,0.12,241,215,201,65767,55
0,0.15,227,209,201,158603,55
0,0.18,243,219,201,129145,55
0,0.21,285,231,201,133600,55
0,0.24,341,249,201,115357,55
0,0.27,379,259,201,263354,55
0,0.3,431,281,201,342461,55
0,0.32999999999999996,401,235,209,252622,55
0,0.0,201,201,201,10201,56
0,0.03,201,201,201,34049,56
0,0.06,225,209,201,41865,56
0,0.09,227,209,201,49269,56
0,0.12,223,207,201,66880,56
0,0.15,251,221,201,131228,56
0,0.18,275,233,201,155909,56
0,0.21,249,211,201,116735,56
0,0.24,293,227,201,297734,56
0,0.27,301,223,203,175241,56
0,0.3,317,255,203,201863,56
0,0.32999999999999996,471,271,205,300185,56
0,0.0,201,201,201,10201,57
0,0.03,207,203,201,26211,57
0,0.06,213,203,201,80514,57
0,0.09,213,209,201,64251,57
0,0.12,237,219,201,96459,57
0,0.15,239,219,201,78054,57
0,0.18,249,225,201,76106,57
0,0.21,263,229,201,158313,57
0,0.24,339,233,201,167285,57
0,0.27,321,231,201,174684,57
0,0.3,389,239,215,328787,57
0,0.32999999999999996,375,267,211,350042,57
0,0.0,201,201,201,10201,58
0,0.03,201,201,201,36682,58
0,0.06,217,207,201,44081,58
0,0.09,227,209,201,85301,58
0,0.12,215,209,201,55073,58
0,0.15,253,217,201,82089,58
0,0.18,257,219,201,103027,58
0,0.21,283,231,201,118656,58
0,0.24,285,235,201,211334,58
0,0.27,325,245,201,189818,58
0,0.3,439,281,203,462101,58
0,0.32999999999999996,323,255,205,331558,58
0,0.0,201,201,201,10201,59
0,0.03,209,203,201,37640,59
0,0.06,221,215,201,45536,59
0,0.09,215,207,201,52629,59
0,0.12,237,217,201,74505,59
0,0.15,259,225,201,93097,59
0,0.18,279,241,201,115427,59
0,0.21,279,217,201,126913,59
0,0.24,289,243,201,168705,59
0,0.27,417,279,203,260108,59
0,0.3,321,237,201,178127,59
0,0.32999999999999996,703,291,207,454565,59
0,0.0,201,201,201,10201,60
0,0.03,211,201,201,18729,60
0,0.06,217,211,201,38339,60
0,0.09,223,213,201,75482,60
0,0.12,233,217,201,112357,60
0,0.15,251,219,201,79348,60
0,0.18,247,215,201,94330,60
0,0.21,253,217,201,143288,60
0,0.24,331,223,201,276220,60
0,0.27,359,249,201,179785,60
0,0.3,383,283,201,255257,60
0,0.32999999999999996,411,277,217,434525,60
0,0.0,201,201,201,10201,61
0,0.03,205,203,201,21196,61
0,0.06,207,201,201,37463,61
0,0.09,215,207,201,76487,61
0,0.12,235,217,201,77821,61
0,0.15,269,225,201,113881,61
0,0.18,245,225,201,130890,61
0,0.21,259,223,201,151147,61
0,0.24,283,235,201,191467,61
0,0.27,299,235,201,272628,61
0,0.3,335,241,201,272400,61
0,0.32999999999999996,663,277,205,431279,61
0,0.0,201,201,201,10201,62
0,0.03,203,203,201,23462,62
0,0.06,217,205,201,37813,62
0,0.09,215,207,201,60339,62
0,0.12,225,209,201,115044,62
0,0.15,267,223,201,86410,62
0,0.18,271,227,201,97609,62
0,0.21,247,215,201,168135,62
0,0.24,325,237,201,235646,62
0,0.27,289,227,201,231472,62
0,0.3,337,241,209,247205,62
0,0.32999999999999996,477,251,211,326036,62
0,0.0,201,201,201,10201,63
0,0.03,207,203,201,30807,63
0,0.06,211,207,201,30081,63
0,0.09,223,215,201,57975,63
0,0.12,231,221,201,51162,63
0,0.15,235,215,201,80677,63
0,0.18,281,225,201,95239,63
0,0.21,301,249,201,156870,63
0,0.24,273,221,201,211401,63
0,0.27,311,231,203,281897,63
0,0.3,367,243,203,274917,63
0,0.32999999999999996,523,237,211,512560,63
0,0.0,201,201,201,10201,64
0,0.03,203,203,201,43547,64
0,0.06,219,209,201,46034,64
0,0.09,231,213,201,53066,64
0,0.12,241,219,201,53753,64
0,0.15,243,225,201,96358,64
0,0.18,237,215,201,131757,64
0,0.21,307,237,201,218514,64
0,0.24,309,221,201,178142,64
0,0.27,403,237,201,304476,64
0,0.3,405,251,207,348769,64
0,0.32999999999999996,391,235,205,297683,64
0,0.0,201,201,201,10201,65
0,0.03,207,203,201,10453,65
0,0.06,205,205,201,53644,65
0,0.09,229,215,201,65872,65
0,0.12,229,211,201,63192,65
0,0.15,221,213,201,72409,65
0,0.18,245,215,201,112448,65
0,0.21,295,231,201,129015,65
0,0.24,341,219,201,196462,65
0,0.27,255,221,201,258919,65
0,0.3,381,277,201,304004,65
0,0.32999999999999996,585,321,225,295209,65
0,0.0,201,201,201,10201,66
0,0.03,209,205,201,51095,66
0,0.06,209,205,201,53593,66
0,0.09,221,213,201,66719,66
0,0.12,243,215,201,90587,66
0,0.15,235,211,201,155696,66
0,0.18,297,229,201,130637,66
0,0.21,271,219,201,125608,66
0,0.24,257,223,201,140461,66
0,0.27,313,235,201,167759,66
0,0.3,361,249,201,220113,66
0,0.32999999999999996,627,315,213,441518,66
0,0.0,201,201,201,10201,67
0,0.03,211,203,201,48492,67
0,0.06,211,211,201,36352,67
0,0.09,217,209,201,81555,67
0,0.12,229,215,201,84532,67
0,0.15,237,211,201,89916,67
0,0.18,219,209,201,121635,67
0,0.21,351,233,201,111379,67
0,0.24,273,231,201,137079,67
0,0.27,449,285,203,327541,67
0,0.3,353,227,201,227269,67
0,0.32999999999999996,317,233,209,241979,67
0,0.0,201,201,201,10201,68
0,0.03,207,203,201,22487,68
0,0.06,221,211,201,38936,68
0,0.09,223,207,201,61952,68
0,0.12,247,221,201,87992,68
0,0.15,259,223,201,76470,68
0,0.18,279,231,201,130442,68
0,0.21,233,225,201,108046,68
0,0.24,293,241,201,182916,68
0,0.27,327,247,201,148329,68
0,0.3,357,247,203,301283,68
0,0.32999999999999996,515,237,213,256017,68
0,0.0,201,201,201,10201,69
0,0.03,203,203,201,20856,69
0,0.06,209,205,201,12824,69
0,0.09,229,211,201,69389,69
0,0.12,247,209,201,79645,69
0,0.15,237,223,201,105215,69
0,0.18,247,217,201,112998,69
0,0.21,273,231,201,124014,69
0,0.24,323,249,201,228948,69
0,0.27,369,249,203,244696,69
0,0.3,403,271,201,325814,69
0,0.32999999999999996,305,231,209,228556,69
0,0.0,201,201,201,10201,70
0,0.03,217,207,201,50692,70
0,0.06,223,215,201,43516,70
0,0.09,215,205,201,58933,70
0,0.12,259,215,201,81865,70
0,0.15,243,223,201,129599,70
0,0.18,265,211,201,169531,70
0,0.21,311,231,201,126725,70
0,0.24,329,249,201,251483,70
0,0.27,389,249,203,183851,70
0,0.3,411,281,201,352434,70
0,0.32999999999999996,559,245,209,348711,70
0,0.0,201,201,201,10201,71
0,0.03,205,203,201,27797,71
0,0.06,217,205,201,34655,71
0,0.09,245,219,201,53186,71
0,0.12,229,207,201,88171,71
0,0.15,273,235,201,91232,71
0,0.18,255,225,201,155725,71
0,0.21,283,233,201,167541,71
0,0.24,275,233,201,212259,71
0,0.27,273,227,201,193338,71
0,0.3,295,229,201,196091,71
0,0.32999999999999996,573,289,203,249241,71
0,0.0,201,201,201,10201,72
0,0.03,205,203,201,36738,72
0,0.06,227,205,201,34108,72
0,0.09,217,215,201,60110,72
0,0.12,223,213,201,76187,72
0,0.15,243,215,201,70499,72
0,0.18,255,217,201,86455,72
0,0.21,279,241,201,128644,72
0,0.24,317,239,201,79467,72
0,0.27,297,233,201,248694,72
0,0.3,365,265,211,293629,72
0,0.32999999999999996,447,271,203,324288,72
0,0.0,201,201,201,10201,73
0,0.03,203,203,201,42567,73
0,0.06,209,205,201,53858,73
0,0.09,215,211,201,52450,73
0,0.12,233,219,201,51375,73
0,0.15,251,223,201,94366,73
0,0.18,265,213,201,76644,73
0,0.21,271,221,201,170280,73
0,0.24,271,233,201,177622,73
0,0.27,347,249,201,217869,73
0,0.3,519,279,215,413299,73
0,0.32999999999999996,423,241,211,311698,73
0,0.0,201,201,201,10201,74
0,0.03,203,203,201,10235,74
0,0.06,217,207,201,92266,74
0,0.09,237,219,201,53319,74
0,0.12,239,213,201,109754,74
0,0.15,225,217,201,77152,74
0,0.18,247,219,201,95833,74
0,0.21,267,231,201,161118,74
0,0.24,329,243,201,187457,74
0,0.27,309,225,201,195940,74
0,0.3,317,237,205,384972,74
0,0.32999999999999996,561,295,207,513226,74
0,0.0,201,201,201,10201,75
0,0.03,203,203,201,24830,75
0,0.06,215,205,201,29802,75
0,0.09,219,211,201,92714,75
0,0.12,217,209,201,92034,75
0,0.15,239,215,201,82775,75
0,0.18,281,217,201,188218,75
0,0.21,325,243,201,207405,75
0,0.24,329,247,201,155807,75
0,0.27,349,223,201,247225,75
0,0.3,435,243,213,312921,75
0,0.32999999999999996,391,289,203,336551,75
0,0.0,201,201,201,10201,76
0,0.03,203,203,201,12609,76
0,0.06,215,209,201,49634,76
0,0.09,229,215,201,72983,76
0,0.12,239,215,201,54874,76
0,0.15,235,215,201,102960,76
0,0.18,271,229,201,80977,76
0,0.21,289,225,201,126015,76
0,0.24,267,229,201,182387,76
0,0.27,323,227,201,245925,76
0,0.3,337,229,201,305369,76
0,0.32999999999999996,407,239,207,439299,76
0,0.0,201,201,201,10201,77
0,0.03,205,205,201,34902,77
0,0.06,217,211,201,50697,77
0,0.09,227,209,201,52383,77
0,0.12,241,213,201,68712,77
0,0.15,257,225,201,99177,77
0,0.18,271,219,201,139262,77
0,0.21,279,215,201,182540,77
0,0.24,267,223,201,220085,77
0,0.27,279,229,201,151318,77
0,0.3,339,247,203,263973,77
0,0.32999999999999996,521,227,213,357517,77
0,0.0,201,201,201,10201,78
0,0.03,205,203,201,17448,78
0,0.06,211,207,201,30486,78
0,0.09,223,209,201,54380,78
0,0.12,215,211,201,73490,78
0,0.15,257,225,201,61562,78
0,0.18,239,221,201,124501,78
0,0.21,257,223,201,142411,78
0,0.24,289,235,201,201997,78
0,0.27,347,235,201,123695,78
0,0.3,437,239,209,361404,78
0,0.32999999999999996,401,269,207,311853,78
0,0.0,201,201,201,10201,79
0,0.03,209,205,201,26934,79
0,0.06,223,209,201,46328,79
0,0.09,241,219,201,65961,79
0,0.12,241,205,201,84965,79
0,0.15,253,219,201,96868,79
0,0.18,241,229,201,119092,79
0,0.21,317,245,201,247657,79
0,0.24,303,229,201,219685,79
0,0.27,391,257,201,212933,79
0,0.3,381,235,201,286863,79
0,0.32999999999999996,385,243,207,322153,79
0,0.0,201,201,201,10201,80
0,0.03,217,211,201,14929,80
0,0.06,219,211,201,26976,80
0,0.09,213,207,201,71421,80
0,0.12,219,211,201,92004,80
0,0.15,255,221,201,121138,80
0,0.18,257,217,201,107870,80
0,0.21,245,209,201,223408,80
0,0.24,315,221,201,198113,80
0,0.27,317,223,201,205995,80
0,0.3,343,223,201,350247,80
0,0.32999999999999996,393,235,207,383442,80
0,0.0,201,201,201,10201,81
0,0.03,209,201,201,21990,81
0,0.06,219,205,201,31442,81
0,0.09,227,207,201,47417,81
0,0.12,229,211,201,97044,81
0,0.15,233,211,201,68405,81
0,0.18,273,225,201,96859,81
0,0.21,247,213,201,154093,81
0,0.24,351,237,201,186271,81
0,0.27,355,239,201,221174,81
0,0.3,365,241,205,266939,81
0,0.32999999999999996,567,297,211,415905,81
0,0.0,201,201,201,10201,82
0,0.03,205,203,201,38494,82
0,0.06,211,207,201,27582,82
0,0.09,207,205,201,59275,82
0,0.12,237,209,201,68148,82
0,0.15,275,235,201,63559,82
0,0.18,265,223,201,105247,82
0,0.21,303,239,201,175652,82
0,0.24,275,227,201,180426,82
0,0.27,295,227,201,223306,82
0,0.3,317,241,205,240687,82
0,0.32999999999999996,371,255,205,251512,82
0,0.0,201,201,201,10201,83
0,0.03,219,209,201,19745,83
0,0.06,215,207,201,15444,83
0,0.09,223,207,201,34168,83
0,0.12,225,215,201,34631,83
0,0.15,257,207,201,113675,83
0,0.18,249,225,201,99465,83
0,0.21,281,231,201,114860,83
0,0.24,287,233,201,164594,83
0,0.27,325,255,201,208843,83
0,0.3,335,237,201,197229,83
0,0.32999999999999996,611,273,209,592332,83
0,0.0,201,201,201,10201,84
0,0.03,205,203,201,24321,84
0,0.06,235,215,201,42918,84
0,0.09,233,211,201,44120,84
0,0.12,239,221,201,84802,84
0,0.15,245,227,201,114933,84
0,0.18,249,223,201,111330,84
0,0.21,247,219,201,130714,84
0,0.24,309,241,201,204391,84
0,0.27,337,233,201,209202,84
0,0.3,289,223,207,272002,84
0,0.32999999999999996,429,253,221,351157,84
0,0.0,201,201,201,10201,85
0,0.03,205,203,201,19400,85
0,0.06,217,207,201,38006,85
0,0.09,227,209,201,86588,85
0,0.12,237,217,201,77298,85
0,0.15,267,219,201,72783,85
0,0.18,279,229,201,110171,85
0,0.21,271,237,201,126811,85
0,0.24,307,231,201,151184,85
0,0.27,393,269,201,171808,85
0,0.3,349,249,201,248731,85
0,0.32999999999999996,355,237,201,248820,85
0,0.0,201,201,201,10201,86
0,0.03,201,201,201,21195,86
0,0.06,217,205,201,45018,86
0,0.09,221,207,201,53168,86
0,0.12,221,211,201,30940,86
0,0.15,253,221,201,81126,86
0,0.18,257,219,201,81340,86
0,0.21,279,229,201,167452,86
0,0.24,325,241,203,131956,86
0,0.27,379,237,205,201762,86
0,0.3,331,245,207,376648,86
0,0.32999999999999996,319,221,205,283864,86
0,0.0,201,201,201,10201,87
0,0.03,205,203,201,33491,87
0,0.06,207,203,201,63523,87
0,0.09,229,209,201,91023,87
0,0.12,237,213,201,29767,87
0,0.15,253,221,201,97653,87
0,0.18,269,227,201,115828,87
0,0.21,345,267,201,95594,87
0,0.24,303,231,201,189477,87
0,0.27,299,227,201,252333,87
0,0.3,365,231,203,306389,87
0,0.32999999999999996,609,319,205,440372,87
0,0.0,201,201,201,10201,88
0,0.03,211,205,201,34518,88
0,0.06,213,205,201,28218,88
0,0.09,225,209,201,76150,88
0,0.12,233,213,201,104177,88
0,0.15,249,217,201,130165,88
0,0.18,259,227,201,164952,88
0,0.21,305,241,201,108020,88
0,0.24,321,221,201,247484,88
0,0.27,319,239,201,231056,88
0,0.3,479,279,205,226854,88
0,0.32999999999999996,387,247,213,330568,88
0,0.0,201,201,201,10201,89
0,0.03,205,203,201,21484,89
0,0.06,217,207,201,38059,89
0,0.09,219,209,201,60510,89
0,0.12,237,213,201,48292,89
0,0.15,241,217,201,100810,89
0,0.18,225,211,201,112403,89
0,0.21,267,223,201,101371,89
0,0.24,285,233,201,128688,89
0,0.27,307,229,201,254520,89
0,0.3,373,249,201,233267,89
0,0.32999999999999996,411,233,209,369804,89
0,0.0,201,201,201,10201,90
0,0.03,203,203,201,31695,90
0,0.06,221,211,201,54951,90
0,0.09,225,215,201,78037,90
0,0.12,229,215,201,59260,90
0,0.15,249,217,201,64630,90
0,0.18,279,223,201,105751,90
0,0.21,237,219,201,134320,90
0,0.24,317,241,201,180207,90
0,0.27,511,245,203,395875,90
0,0.3,327,221,201,305545,90
0,0.32999999999999996,463,239,201,230395,90
0,0.0,201,201,201,10201,91
0,0.03,205,205,201,16129,91
0,0.06,237,215,201,38702,91
0,0.09,235,219,201,60500,91
0,0.12,223,215,201,80273,91
0,0.15,231,217,201,78921,91
0,0.18,267,219,201,111291,91
0,0.21,301,233,201,139030,91
0,0.24,293,231,201,183410,91
0,0.27,371,255,201,240695,91
0,0.3,437,253,203,242135,91
0,0.32999999999999996,487,223,209,284677,91
0,0.0,201,201,201,10201,92
0,0.03,205,205,201,15294,92
0,0.06,223,215,201,26032,92
0,0.09,215,207,201,51003,92
0,0.12,219,211,201,77752,92
0,0.15,239,219,201,136483,92
0,0.18,249,217,201,120351,92
0,0.21,283,229,201,120975,92
0,0.24,355,251,201,205323,92
0,0.27,327,241,201,200108,92
0,0.3,413,235,201,254679,92
0,0.32999999999999996,459,229,217,358994,92
0,0.0,201,201,201,10201,93
0,0.03,207,203,201,30831,93
0,0.06,215,203,201,54188,93
0,0.09,219,209,201,63155,93
0,0.12,239,225,201,56706,93
0,0.15,257,227,201,106126,93
0,0.18,295,239,201,152998,93
0,0.21,253,221,201,123796,93
0,0.24,279,229,201,208408,93
0,0.27,305,221,201,199190,93
0,0.3,347,251,205,184368,93
0,0.32999999999999996,435,285,221,370938,93
0,0.0,201,201,201,10201,94
0,0.03,213,201,201,14149,94
0,0.06,223,213,201,36021,94
0,0.09,209,205,201,61630,94
0,0.12,223,211,201,84425,94
0,0.15,235,215,201,57524,94
0,0.18,261,217,201,196547,94
0,0.21,247,217,201,159580,94
0,0.24,285,221,201,115428,94
0,0.27,281,219,203,210515,94
0,0.3,361,247,205,205104,94
0,0.32999999999999996,335,243,207,289240,94
0,0.0,201,201,201,10201,95
0,0.03,211,209,201,29945,95
0,0.06,237,217,201,49843,95
0,0.09,215,207,201,86654,95
0,0.12,219,209,201,70366,95
0,0.15,239,211,201,75278,95
0,0.18,243,217,201,86929,95
0,0.21,253,217,201,135504,95
0,0.24,281,217,201,242256,95
0,0.27,319,245,201,196236,95
0,0.3,385,267,201,254370,95
0,0.32999999999999996,393,275,205,283456,95
0,0.0,201,201,201,10201,96
0,0.03,205,203,201,48701,96
0,0.06,219,207,201,42529,96
0,0.09,227,211,201,41641,96
0,0.12,215,211,201,67234,96
0,0.15,239,219,201,84580,96
0,0.18,243,217,201,116307,96
0,0.21,327,239,201,164742,96
0,0.24,333,253,201,205670,96
0,0.27,331,229,205,362981,96
0,0.3,417,281,207,159195,96
0,0.32999999999999996,553,263,219,329871,96
0,0.0,201,201,201,10201,97
0,0.03,211,205,201,22794,97
0,0.06,211,207,201,57943,97
0,0.09,219,209,201,80905,97
0,0.12,223,215,201,67764,97
0,0.15,231,211,201,136557,97
0,0.18,267,211,201,118100,97
0,0.21,247,215,201,159783,97
0,0.24,289,225,205,195098,97
0,0.27,293,223,201,145298,97
0,0.3,291,229,203,203413,97
0,0.32999999999999996,439,257,215,419359,97
0,0.0,201,201,201,10201,98
0,0.03,217,207,201,20972,98
0,0.06,217,205,201,49597,98
0,0.09,217,211,201,81024,98
0,0.12,243,219,201,53865,98
0,0.15,251,217,201,59512,98
0,0.18,259,223,201,101500,98
0,0.21,259,217,201,172486,98
0,0.24,289,231,201,87557,98
0,0.27,355,223,201,222748,98
0,0.3,319,239,201,286008,98
0,0.32999999999999996,673,311,217,514874,98
0,0.0,201,201,201,10201,99
0,0.03,211,207,201,22962,99
0,0.06,227,209,201,31133,99
0,0.09,219,209,201,70261,99
0,0.12,229,217,201,81947,99
0,0.15,229,211,201,116916,99
0,0.18,269,223,201,171344,99
0,0.21,249,223,201,192631,99
0,0.24,325,235,201,195790,99
0,0.27,393,263,201,178821,99
0,0.3,339,231,205,275198,99
0,0.32999999999999996,455,293,205,245086,99
0,0.0,201,201,201,10201,100
0,0.03,205,201,201,19494,100
0,0.06,215,205,201,44609,100
0,0.09,231,215,201,60584,100
0,0.12,223,215,201,119132,100
0,0.15,255,227,201,125059,100
0,0.18,233,219,201,92903,100
0,0.21,291,233,201,172013,100
0,0.24,307,219,201,192897,100
0,0.27,307,251,203,201290,100
0,0.3,367,247,201,286161,100
0,0.32999999999999996,455,253,211,391459,100
